GLON GLAT VLSR a b pa d_VLSR p_far cos_pa sin_pa aa bb f_avg DESIGNATION in_grs
24.5522 0.1003 51.293 0.0031 0.0031 0 3.367 -0.5 1.0 0.0 9.3704012345679e-06 9.3704012345679e-06 1 HIGALBM24.5522+0.1003 1
24.5524 -0.3623 44.092 0.002 0.002 0 3.367 -0.5 1.0 0.0 3.95015625e-06 3.95015625e-06 1 HIGALBM24.5524-0.3623 1
24.5551 -0.0407 48.564 0.001 0.001 0 3.367 -0.5 1.0 0.0 9.051408179012345e-07 9.051408179012345e-07 1 HIGALBM24.5551-0.0407 1
24.5574 -0.4769 61.033 0.0039 0.0039 0 3.367 -0.5 1.0 0.0 1.5275069444444443e-05 1.5275069444444443e-05 1 HIGALBM24.5574-0.4769 1
24.5632 -0.7453 48.834 0.0019 0.0019 0 3.367 -0.5 1.0 0.0 3.531267361111111e-06 3.531267361111111e-06 1 HIGALBM24.5632-0.7453 1
24.5635 -0.3078 47.38 0.0023 0.0023 0 3.367 -0.5 1.0 0.0 5.2963908179012344e-06 5.2963908179012344e-06 1 HIGALBM24.5635-0.3078 1
24.5639 0.3386 109.821 0.004 0.004 0 3.367 -0.5 1.0 0.0 1.572342785493827e-05 1.572342785493827e-05 1 HIGALBM24.5639+0.3386 1
24.565 -0.0993 48.106 0.0028 0.0028 0 3.367 -0.5 1.0 0.0 7.824452160493827e-06 7.824452160493827e-06 1 HIGALBM24.5650-0.0993 1
24.5728 -0.7638 48.618 0.0034 0.0034 0 3.367 -0.5 1.0 0.0 1.130640625e-05 1.130640625e-05 1 HIGALBM24.5728-0.7638 1
24.5755 -0.2644 96.996 0.0036 0.0036 0 3.367 -0.5 1.0 0.0 1.2790557484567901e-05 1.2790557484567901e-05 1 HIGALBM24.5755-0.2644 1
24.5758 -0.0739 53.135 0.0014 0.0014 0 3.367 -0.5 1.0 0.0 1.956113040123457e-06 1.956113040123457e-06 1 HIGALBM24.5758-0.0739 1
24.5786 -0.2918 43.918 0.0026 0.0026 0 3.367 -0.5 1.0 0.0 6.803402777777779e-06 6.803402777777779e-06 1 HIGALBM24.5786-0.2918 1
24.5835 -0.3565 43.69 0.0025 0.0025 0 3.367 -0.5 1.0 0.0 6.208402777777779e-06 6.208402777777779e-06 1 HIGALBM24.5835-0.3565 1
24.5924 -0.2295 37.672 0.0028 0.0028 0 3.367 -0.5 1.0 0.0 7.894538966049382e-06 7.894538966049382e-06 1 HIGALBM24.5924-0.2295 1
24.5938 -0.0478 50.871 0.0044 0.0044 0 3.367 -0.5 1.0 0.0 1.9140625000000003e-05 1.9140625000000003e-05 1 HIGALBM24.5938-0.0478 1
24.6005 -0.7939 48.906 0.003 0.003 0 3.367 -0.5 1.0 0.0 9.0835262345679e-06 9.0835262345679e-06 1 HIGALBM24.6005-0.7939 1
24.6008 -0.2672 96.639 0.0012 0.0012 0 3.367 -0.5 1.0 0.0 1.5555632716049383e-06 1.5555632716049383e-06 1 HIGALBM24.6008-0.2672 1
24.6041 0.8319 9.578 0.0039 0.0039 0 3.367 -0.5 1.0 0.0 1.5231674382716051e-05 1.5231674382716051e-05 1 HIGALBM24.6041+0.8319 1
24.6102 -0.1686 81.228 0.0041 0.0041 0 3.367 -0.5 1.0 0.0 1.705001736111111e-05 1.705001736111111e-05 1 HIGALBM24.6102-0.1686 1
24.6124 -0.4203 61.456 0.0066 0.0066 0 3.367 -0.5 1.0 0.0 4.3358566743827155e-05 4.3358566743827155e-05 1 HIGALBM24.6124-0.4203 1
24.622 0.0626 54.808 0.0018 0.0018 0 3.367 -0.5 1.0 0.0 3.3764062500000004e-06 3.3764062500000004e-06 1 HIGALBM24.6220+0.0626 1
24.6313 0.1733 53.244 0.0017 0.0017 0 3.367 -0.5 1.0 0.0 3.004444444444445e-06 3.004444444444445e-06 1 HIGALBM24.6313+0.1733 1
24.633 0.1538 53.246 0.0014 0.0014 0 3.367 -0.5 1.0 0.0 2.070401234567901e-06 2.070401234567901e-06 1 HIGALBM24.6330+0.1538 1
24.6339 -0.3231 42.879 0.0017 0.0017 0 3.367 0.5 1.0 0.0 2.731674382716049e-06 2.731674382716049e-06 1 HIGALBM24.6339-0.3231 1
24.6386 -0.03 50.207 0.0021 0.0021 0 3.367 -0.5 1.0 0.0 4.248179012345679e-06 4.248179012345679e-06 1 HIGALBM24.6386-0.0300 1
24.6395 0.1124 51.97 0.0043 0.0043 0 3.367 -0.5 1.0 0.0 1.852585069444444e-05 1.852585069444444e-05 1 HIGALBM24.6395+0.1124 1
24.6488 -0.0786 87.924 0.0026 0.0026 0 3.367 -0.5 1.0 0.0 6.609184027777778e-06 6.609184027777778e-06 1 HIGALBM24.6488-0.0786 1
24.6542 -0.1713 112.786 0.004 0.004 0 3.367 0.5 1.0 0.0 1.5811668595679012e-05 1.5811668595679012e-05 1 HIGALBM24.6542-0.1713 1
24.6622 -0.0786 88.789 0.0021 0.0021 0 3.367 -0.5 1.0 0.0 4.346066743827161e-06 4.346066743827161e-06 1 HIGALBM24.6622-0.0786 1
24.6635 -0.1101 112.321 0.0031 0.0031 0 3.367 -0.5 1.0 0.0 9.33641975308642e-06 9.33641975308642e-06 1 HIGALBM24.6635-0.1101 1
24.6688 0.0207 109.243 0.0035 0.0035 0 3.367 -0.5 1.0 0.0 1.211426697530864e-05 1.211426697530864e-05 1 HIGALBM24.6688+0.0207 1
24.67 -0.0353 50.521 0.0028 0.0028 0 3.367 -0.5 1.0 0.0 7.562500000000002e-06 7.562500000000002e-06 1 HIGALBM24.6700-0.0353 1
24.6708 -0.0135 51.018 0.0028 0.0028 0 3.367 -0.5 1.0 0.0 7.685216049382716e-06 7.685216049382716e-06 1 HIGALBM24.6708-0.0135 1
24.6713 -0.0649 50.77 0.0014 0.0014 0 3.367 -0.5 1.0 0.0 1.8488445216049378e-06 1.8488445216049378e-06 1 HIGALBM24.6713-0.0649 1
24.6757 -0.1496 112.882 0.0028 0.0028 0 3.367 0.5 1.0 0.0 7.662131558641977e-06 7.662131558641977e-06 1 HIGALBM24.6757-0.1496 1
24.6917 -0.1242 109.834 0.0017 0.0017 0 3.367 -0.5 1.0 0.0 2.7916840277777775e-06 2.7916840277777775e-06 1 HIGALBM24.6917-0.1242 1
24.6959 -0.6951 53.655 0.0037 0.0037 0 3.367 -0.5 1.0 0.0 1.3679724151234566e-05 1.3679724151234566e-05 1 HIGALBM24.6959-0.6951 1
24.697 -0.0451 87.687 0.0039 0.0039 0 3.367 -0.5 1.0 0.0 1.5591529706790123e-05 1.5591529706790123e-05 1 HIGALBM24.6970-0.0451 1
24.7028 -0.1262 108.377 0.0028 0.0028 0 3.367 -0.5 1.0 0.0 8.05140625e-06 8.05140625e-06 1 HIGALBM24.7028-0.1262 1
24.7029 0.0248 109.376 0.003 0.003 0 3.367 -0.5 1.0 0.0 9.28556327160494e-06 9.28556327160494e-06 1 HIGALBM24.7029+0.0248 1
24.7045 -0.4163 61.101 0.0033 0.0033 0 3.367 -0.5 1.0 0.0 1.068926697530864e-05 1.068926697530864e-05 1 HIGALBM24.7045-0.4163 1
24.7258 0.0388 111.012 0.0034 0.0034 0 3.367 -0.5 1.0 0.0 1.1768711419753087e-05 1.1768711419753087e-05 1 HIGALBM24.7258+0.0388 1
24.7322 -0.183 49.139 0.0046 0.0046 0 3.367 -0.5 1.0 0.0 2.0778402777777778e-05 2.0778402777777778e-05 1 HIGALBM24.7322-0.1830 1
24.7337 0.0847 109.511 0.0031 0.0031 0 3.367 -0.5 1.0 0.0 9.730933641975309e-06 9.730933641975309e-06 1 HIGALBM24.7337+0.0847 1
24.7355 -0.6698 32.901 0.0032 0.0032 0 3.367 -0.5 1.0 0.0 9.940007716049382e-06 9.940007716049382e-06 1 HIGALBM24.7355-0.6698 1
24.7385 0.3787 82.761 0.0023 0.0023 0 3.367 -0.5 1.0 0.0 5.418549382716051e-06 5.418549382716051e-06 1 HIGALBM24.7385+0.3787 1
24.7447 -0.1171 47.23 0.0018 0.0018 0 3.367 -0.5 1.0 0.0 3.2450019290123463e-06 3.2450019290123463e-06 1 HIGALBM24.7447-0.1171 1
24.7462 0.3647 97.62 0.0017 0.0017 0 3.367 -0.5 1.0 0.0 2.8382889660493833e-06 2.8382889660493833e-06 1 HIGALBM24.7462+0.3647 1
24.7466 -0.9905 97.206 0.0037 0.0037 0 3.367 -0.5 1.0 0.0 1.4041674382716049e-05 1.4041674382716049e-05 1 HIGALBM24.7466-0.9905 1
24.7466 -0.959 96.747 0.0034 0.0034 0 3.367 -0.5 1.0 0.0 1.1334444444444442e-05 1.1334444444444442e-05 1 HIGALBM24.7466-0.9590 1
24.752 0.3738 83.174 0.0023 0.0023 0 3.367 -0.5 1.0 0.0 5.125192901234569e-06 5.125192901234569e-06 1 HIGALBM24.7520+0.3738 1
24.7549 0.0624 110.112 0.0023 0.0023 0 3.367 -0.5 1.0 0.0 5.437964891975308e-06 5.437964891975308e-06 1 HIGALBM24.7549+0.0624 1
24.7577 -0.0798 47.5 0.0031 0.0031 0 3.367 -0.5 1.0 0.0 9.878798225308642e-06 9.878798225308642e-06 1 HIGALBM24.7577-0.0798 1
24.7618 0.1622 108.603 0.0032 0.0032 0 3.367 -0.5 1.0 0.0 1.001019290123457e-05 1.001019290123457e-05 1 HIGALBM24.7618+0.1622 1
24.7719 -0.1622 47.754 0.0058 0.0058 0 3.367 -0.5 1.0 0.0 3.3511234567901234e-05 3.3511234567901234e-05 1 HIGALBM24.7719-0.1622 1
24.7879 0.0832 109.231 0.0009 0.0009 0 3.367 -0.5 1.0 0.0 7.68057484567901e-07 7.68057484567901e-07 1 HIGALBM24.7879+0.0832 1
24.7898 0.6404 41.578 0.0027 0.0027 0 3.367 -0.5 1.0 0.0 7.215192901234567e-06 7.215192901234567e-06 1 HIGALBM24.7898+0.6404 1
24.7959 -0.0688 46.851 0.003 0.003 0 3.367 -0.5 1.0 0.0 9.117044753086419e-06 9.117044753086419e-06 1 HIGALBM24.7959-0.0688 1
24.802 0.0388 106.783 0.0029 0.0029 0 3.367 -0.5 1.0 0.0 8.233711419753086e-06 8.233711419753086e-06 1 HIGALBM24.8020+0.0388 1
24.8125 0.104 108.308 0.0014 0.0014 0 3.367 -0.5 1.0 0.0 2.06640625e-06 2.06640625e-06 1 HIGALBM24.8125+0.1040 1
24.8182 -0.1277 47.129 0.0034 0.0034 0 3.367 -0.5 1.0 0.0 1.1645156250000002e-05 1.1645156250000002e-05 1 HIGALBM24.8182-0.1277 1
24.8189 0.1311 107.33 0.0038 0.0038 0 3.367 -0.5 1.0 0.0 1.4408350694444442e-05 1.4408350694444442e-05 1 HIGALBM24.8189+0.1311 1
24.8197 0.7121 42.515 0.0024 0.0024 0 3.367 -0.5 1.0 0.0 5.873890817901235e-06 5.873890817901235e-06 1 HIGALBM24.8197+0.7121 1
24.8301 0.0481 106.408 0.0032 0.0032 0 3.367 -0.5 1.0 0.0 9.966298225308642e-06 9.966298225308642e-06 1 HIGALBM24.8301+0.0481 1
24.832 -0.883 43.891 0.0033 0.0033 0 3.367 -0.5 1.0 0.0 1.0571529706790122e-05 1.0571529706790122e-05 1 HIGALBM24.8320-0.8830 1
24.835 0.3549 101.164 0.0032 0.0032 0 3.367 -0.5 1.0 0.0 1.05625e-05 1.05625e-05 1 HIGALBM24.8350+0.3549 1
24.8396 0.1412 45.737 0.0031 0.0031 0 3.367 -0.5 1.0 0.0 9.896267361111108e-06 9.896267361111108e-06 1 HIGALBM24.8396+0.1412 1
24.8402 -0.1799 47.167 0.0034 0.0034 0 3.367 -0.5 1.0 0.0 1.1597808641975306e-05 1.1597808641975306e-05 1 HIGALBM24.8402-0.1799 1
24.844 -0.025 104.994 0.0051 0.0051 0 3.367 -0.5 1.0 0.0 2.6508196373456786e-05 2.6508196373456786e-05 1 HIGALBM24.8440-0.0250 1
24.8454 0.0372 106.939 0.0038 0.0038 0 3.367 -0.5 1.0 0.0 1.4408350694444442e-05 1.4408350694444442e-05 1 HIGALBM24.8454+0.0372 1
24.8482 -0.101 48.623 0.0023 0.0023 0 3.367 -0.5 1.0 0.0 5.509452160493826e-06 5.509452160493826e-06 1 HIGALBM24.8482-0.1010 1
24.8487 -0.1092 48.381 0.0049 0.0049 0 3.367 -0.5 1.0 0.0 2.422827160493827e-05 2.422827160493827e-05 1 HIGALBM24.8487-0.1092 1
24.85 0.0879 101.68 0.0019 0.0019 0 3.367 -0.5 1.0 0.0 3.8024999999999996e-06 3.8024999999999996e-06 1 HIGALBM24.8500+0.0879 1
24.8552 0.834 43.697 0.002 0.002 0 3.367 -0.5 1.0 0.0 3.9006250000000005e-06 3.9006250000000005e-06 1 HIGALBM24.8552+0.8340 1
24.8552 0.0053 107.488 0.002 0.002 0 3.367 -0.5 1.0 0.0 3.851406250000001e-06 3.851406250000001e-06 1 HIGALBM24.8552+0.0053 1
24.8564 0.4731 18.606 0.0021 0.0021 0 3.367 -0.5 1.0 0.0 4.3692611882716046e-06 4.3692611882716046e-06 1 HIGALBM24.8564+0.4731 1
24.8766 0.4678 108.58 0.0039 0.0039 0 3.367 -0.5 1.0 0.0 1.4994104938271605e-05 1.4994104938271605e-05 1 HIGALBM24.8766+0.4678 1
24.8832 0.7608 42.622 0.0024 0.0024 0 3.367 -0.5 1.0 0.0 5.826859567901233e-06 5.826859567901233e-06 1 HIGALBM24.8832+0.7608 1
24.8869 0.3808 100.888 0.0027 0.0027 0 3.367 -0.5 1.0 0.0 7.35765625e-06 7.35765625e-06 1 HIGALBM24.8869+0.3808 1
24.8913 0.9364 62.424 0.0032 0.0032 0 3.367 -0.5 1.0 0.0 1.0302316743827161e-05 1.0302316743827161e-05 1 HIGALBM24.8913+0.9364 1
24.8937 0.3738 100.0 0.0009 0.0009 0 3.367 -0.5 1.0 0.0 8.3265625e-07 8.3265625e-07 1 HIGALBM24.8937+0.3738 1
24.8961 0.4585 104.235 0.0024 0.0024 0 3.367 -0.5 1.0 0.0 5.900850694444442e-06 5.900850694444442e-06 1 HIGALBM24.8961+0.4585 1
24.9017 -0.1806 46.559 0.0044 0.0044 0 3.367 -0.5 1.0 0.0 1.925015625e-05 1.925015625e-05 1 HIGALBM24.9017-0.1806 1
24.9039 -0.1403 47.039 0.0027 0.0027 0 3.367 -0.5 1.0 0.0 7.282501929012346e-06 7.282501929012346e-06 1 HIGALBM24.9039-0.1403 1
24.9043 0.3821 101.423 0.0019 0.0019 0 3.367 -0.5 1.0 0.0 3.4844444444444444e-06 3.4844444444444444e-06 1 HIGALBM24.9043+0.3821 1
24.9148 -0.7951 35.476 0.0044 0.0044 0 3.367 -0.5 1.0 0.0 1.927453896604938e-05 1.927453896604938e-05 1 HIGALBM24.9148-0.7950 1
24.9178 -0.2044 46.116 0.0043 0.0043 0 3.367 -0.5 1.0 0.0 1.849e-05 1.849e-05 1 HIGALBM24.9178-0.2044 1
24.9194 0.0887 44.253 0.0017 0.0017 0 3.367 -0.5 1.0 0.0 2.985216049382716e-06 2.985216049382716e-06 1 HIGALBM24.9194+0.0887 1
24.9199 0.9293 79.58 0.0055 0.0055 0 3.367 -0.5 1.0 0.0 3.0418288966049384e-05 3.0418288966049384e-05 1 HIGALBM24.9199+0.9293 1
24.9207 -0.1381 47.072 0.0014 0.0014 0 3.367 -0.5 1.0 0.0 2.0784027777777784e-06 2.0784027777777784e-06 1 HIGALBM24.9207-0.1381 1
24.9244 0.0786 44.043 0.0028 0.0028 0 3.367 -0.5 1.0 0.0 7.585434027777777e-06 7.585434027777777e-06 1 HIGALBM24.9244+0.0786 1
24.9245 -0.159 47.075 0.0013 0.0013 0 3.367 -0.5 1.0 0.0 1.6469444444444445e-06 1.6469444444444445e-06 1 HIGALBM24.9245-0.1590 1
24.9257 0.831 42.026 0.004 0.004 0 3.367 -0.5 1.0 0.0 1.632384452160494e-05 1.632384452160494e-05 1 HIGALBM24.9257+0.8310 1
24.9428 0.0744 105.865 0.001 0.001 0 3.367 -0.5 1.0 0.0 1.0449382716049384e-06 1.0449382716049384e-06 1 HIGALBM24.9428+0.0744 1
24.9447 0.8133 42.27 0.0024 0.0024 0 3.367 -0.5 1.0 0.0 5.74001736111111e-06 5.74001736111111e-06 1 HIGALBM24.9447+0.8133 1
24.9519 0.4141 94.853 0.0022 0.0022 0 3.367 -0.5 1.0 0.0 4.932100694444444e-06 4.932100694444444e-06 1 HIGALBM24.9519+0.4141 1
24.954 -0.9741 41.63 0.0024 0.0024 0 3.367 -0.5 1.0 0.0 5.78001736111111e-06 5.78001736111111e-06 1 HIGALBM24.9540-0.9741 1
24.9558 -0.3493 51.83 0.0045 0.0045 0 3.367 -0.5 1.0 0.0 2.036265625e-05 2.036265625e-05 1 HIGALBM24.9558-0.3493 1
24.9591 0.0891 42.282 0.0038 0.0038 0 3.367 -0.5 1.0 0.0 1.4620001929012348e-05 1.4620001929012348e-05 1 HIGALBM24.9591+0.0891 1
24.9595 0.7331 40.749 0.0044 0.0044 0 3.367 -0.5 1.0 0.0 1.912847415123457e-05 1.912847415123457e-05 1 HIGALBM24.9595+0.7331 1
24.9607 0.9393 78.617 0.0035 0.0035 0 3.367 -0.5 1.0 0.0 1.2269452160493825e-05 1.2269452160493825e-05 1 HIGALBM24.9607+0.9393 1
24.9722 -0.7008 55.002 0.0034 0.0034 0 3.367 -0.5 1.0 0.0 1.1569446373456788e-05 1.1569446373456788e-05 1 HIGALBM24.9722-0.7008 1
24.9734 0.0224 106.478 0.0044 0.0044 0 3.367 -0.5 1.0 0.0 1.9177100694444444e-05 1.9177100694444444e-05 1 HIGALBM24.9734+0.0224 1
24.9748 -0.933 42.542 0.0046 0.0046 0 3.367 -0.5 1.0 0.0 2.1006944444444446e-05 2.1006944444444446e-05 1 HIGALBM24.9748-0.9330 1
24.9798 -0.1615 46.462 0.0031 0.0031 0 3.367 -0.5 1.0 0.0 9.353402777777778e-06 9.353402777777778e-06 1 HIGALBM24.9798-0.1615 1
24.9851 -0.9337 42.339 0.0023 0.0023 0 3.367 -0.5 1.0 0.0 5.162993827160494e-06 5.162993827160494e-06 1 HIGALBM24.9851-0.9337 1
24.9924 -0.0992 94.125 0.0035 0.0035 0 3.367 -0.5 1.0 0.0 1.2279184027777779e-05 1.2279184027777779e-05 1 HIGALBM24.9924-0.0992 1
24.9973 -0.743 42.808 0.0046 0.0046 0 3.367 -0.5 1.0 0.0 2.1326437114197532e-05 2.1326437114197532e-05 1 HIGALBM24.9973-0.7430 1
25.003 -0.3386 49.907 0.0037 0.0037 0 3.367 -0.5 1.0 0.0 1.3854938271604939e-05 1.3854938271604939e-05 1 HIGALBM25.0030-0.3386 1
25.0088 -0.6376 37.229 0.0015 0.0015 0 3.367 -0.5 1.0 0.0 2.1389062499999996e-06 2.1389062499999996e-06 1 HIGALBM25.0088-0.6376 1
25.0104 -0.1544 46.745 0.0031 0.0031 0 3.367 -0.5 1.0 0.0 9.472716049382716e-06 9.472716049382716e-06 1 HIGALBM25.0104-0.1544 1
25.0121 -0.9382 41.714 0.0027 0.0027 0 3.367 -0.5 1.0 0.0 7.554863040123456e-06 7.554863040123456e-06 1 HIGALBM25.0121-0.9382 1
25.0129 0.9555 46.289 0.004 0.004 0 3.367 -0.5 1.0 0.0 1.6335069444444443e-05 1.6335069444444443e-05 1 HIGALBM25.0129+0.9555 1
25.0283 -0.4633 58.126 0.0039 0.0039 0 3.367 -0.5 1.0 0.0 1.4854600694444446e-05 1.4854600694444446e-05 1 HIGALBM25.0283-0.4633 1
25.0314 -0.6883 36.849 0.0053 0.0053 0 3.367 -0.5 1.0 0.0 2.8518566743827162e-05 2.8518566743827162e-05 1 HIGALBM25.0314-0.6883 1
25.0414 0.0502 106.761 0.0042 0.0042 0 3.367 -0.5 1.0 0.0 1.730328896604938e-05 1.730328896604938e-05 1 HIGALBM25.0414+0.0502 1
25.0741 -0.4154 54.676 0.0037 0.0037 0 3.367 -0.5 1.0 0.0 1.4010464891975308e-05 1.4010464891975308e-05 1 HIGALBM25.0741-0.4154 1
25.0773 0.0393 105.421 0.0032 0.0032 0 3.367 -0.5 1.0 0.0 1.041854938271605e-05 1.041854938271605e-05 1 HIGALBM25.0773+0.0393 1
25.0808 -0.6432 56.047 0.0042 0.0042 0 3.367 -0.5 1.0 0.0 1.754679012345679e-05 1.754679012345679e-05 1 HIGALBM25.0808-0.6432 1
25.0828 -0.7225 53.899 0.0035 0.0035 0 3.367 -0.5 1.0 0.0 1.2123937114197531e-05 1.2123937114197531e-05 1 HIGALBM25.0828-0.7225 1
25.0837 -0.5766 55.771 0.0026 0.0026 0 3.367 -0.5 1.0 0.0 6.868767361111112e-06 6.868767361111112e-06 1 HIGALBM25.0837-0.5766 1
25.0842 0.4766 45.458 0.0045 0.0045 0 3.367 -0.5 1.0 0.0 2.040027777777778e-05 2.040027777777778e-05 1 HIGALBM25.0842+0.4766 1
25.0847 -0.1169 90.617 0.0033 0.0033 0 3.367 -0.5 1.0 0.0 1.0743827160493828e-05 1.0743827160493828e-05 1 HIGALBM25.0847-0.1169 1
25.0878 -0.0944 97.528 0.0044 0.0044 0 3.367 -0.5 1.0 0.0 1.8958767361111113e-05 1.8958767361111113e-05 1 HIGALBM25.0878-0.0944 1
25.0912 0.0237 105.001 0.0042 0.0042 0 3.367 -0.5 1.0 0.0 1.726864197530864e-05 1.726864197530864e-05 1 HIGALBM25.0912+0.0237 1
25.0913 -0.0432 98.906 0.0024 0.0024 0 3.367 -0.5 1.0 0.0 5.700156250000001e-06 5.700156250000001e-06 1 HIGALBM25.0913-0.0432 1
25.0913 -0.4568 56.334 0.0024 0.0024 0 3.367 -0.5 1.0 0.0 5.934637345679012e-06 5.934637345679012e-06 1 HIGALBM25.0913-0.4568 1
25.0962 -0.4396 55.524 0.0032 0.0032 0 3.367 -0.5 1.0 0.0 1.0517409336419755e-05 1.0517409336419755e-05 1 HIGALBM25.0962-0.4396 1
25.1004 -0.4699 56.621 0.0041 0.0041 0 3.367 -0.5 1.0 0.0 1.643626736111111e-05 1.643626736111111e-05 1 HIGALBM25.1004-0.4699 1
25.1023 -0.0375 99.386 0.002 0.002 0 3.367 -0.5 1.0 0.0 3.818767361111111e-06 3.818767361111111e-06 1 HIGALBM25.1023-0.0375 1
25.1037 -0.7159 41.633 0.0039 0.0039 0 3.367 -0.5 1.0 0.0 1.549297067901234e-05 1.549297067901234e-05 1 HIGALBM25.1037-0.7159 1
25.1097 -0.0988 52.388 0.0052 0.0052 0 3.367 -0.5 1.0 0.0 2.6996684027777773e-05 2.6996684027777773e-05 1 HIGALBM25.1097-0.0988 1
25.1145 0.3043 102.697 0.0037 0.0037 0 3.367 -0.5 1.0 0.0 1.3659184027777776e-05 1.3659184027777776e-05 1 HIGALBM25.1145+0.3043 1
25.1146 -0.5102 55.837 0.0035 0.0035 0 3.367 -0.5 1.0 0.0 1.2085279706790124e-05 1.2085279706790124e-05 1 HIGALBM25.1146-0.5102 1
25.124 -0.468 56.402 0.0046 0.0046 0 3.367 -0.5 1.0 0.0 2.0778402777777778e-05 2.0778402777777778e-05 1 HIGALBM25.1240-0.4680 1
25.13 -0.0563 104.656 0.0036 0.0036 0 3.367 -0.5 1.0 0.0 1.3160771604938273e-05 1.3160771604938273e-05 1 HIGALBM25.1300-0.0563 1
25.1333 -0.5705 55.595 0.0031 0.0031 0 3.367 -0.5 1.0 0.0 9.887530864197531e-06 9.887530864197531e-06 1 HIGALBM25.1333-0.5705 1
25.146 0.7025 41.042 0.0052 0.0052 0 3.367 -0.5 1.0 0.0 2.719912229938271e-05 2.719912229938271e-05 1 HIGALBM25.1460+0.7025 1
25.1543 -0.0612 55.911 0.0036 0.0036 0 3.367 -0.5 1.0 0.0 1.2910048225308641e-05 1.2910048225308641e-05 1 HIGALBM25.1543-0.0612 1
25.1551 0.7581 43.971 0.0031 0.0031 0 3.367 -0.5 1.0 0.0 9.353402777777778e-06 9.353402777777778e-06 1 HIGALBM25.1551+0.7581 1
25.1552 -0.2734 63.326 0.0028 0.0028 0 3.367 -0.5 1.0 0.0 7.746944444444444e-06 7.746944444444444e-06 1 HIGALBM25.1552-0.2734 1
25.1609 -0.4622 56.194 0.0027 0.0027 0 3.367 -0.5 1.0 0.0 7.4104938271604935e-06 7.4104938271604935e-06 1 HIGALBM25.1609-0.4622 1
25.1613 0.2163 100.998 0.0024 0.0024 0 3.367 -0.5 1.0 0.0 5.74001736111111e-06 5.74001736111111e-06 1 HIGALBM25.1613+0.2163 1
25.1673 -0.8902 101.036 0.0025 0.0025 0 3.367 -0.5 1.0 0.0 6.18765625e-06 6.18765625e-06 1 HIGALBM25.1673-0.8902 1
25.1697 -0.3079 63.358 0.0048 0.0048 0 3.367 -0.5 1.0 0.0 2.320027777777778e-05 2.320027777777778e-05 1 HIGALBM25.1697-0.3079 1
25.1765 -0.4194 55.414 0.0052 0.0052 0 3.367 -0.5 1.0 0.0 2.7489631558641976e-05 2.7489631558641976e-05 1 HIGALBM25.1765-0.4194 1
25.1769 0.2112 101.051 0.0021 0.0021 0 3.367 -0.5 1.0 0.0 4.480277777777779e-06 4.480277777777779e-06 1 HIGALBM25.1769+0.2112 1
25.1797 0.1661 104.85 0.0024 0.0024 0 3.367 -0.5 1.0 0.0 5.5225e-06 5.5225e-06 1 HIGALBM25.1797+0.1661 1
25.1841 0.5086 44.694 0.0038 0.0038 0 3.367 -0.5 1.0 0.0 1.4545748456790123e-05 1.4545748456790123e-05 1 HIGALBM25.1841+0.5086 1
25.186 0.872 42.437 0.0057 0.0057 0 3.367 -0.5 1.0 0.0 3.2158350694444444e-05 3.2158350694444444e-05 1 HIGALBM25.1860+0.8720 1
25.1873 0.7785 42.649 0.0039 0.0039 0 3.367 -0.5 1.0 0.0 1.5351159336419753e-05 1.5351159336419753e-05 1 HIGALBM25.1873+0.7785 1
25.1879 -0.4452 56.257 0.0045 0.0045 0 3.367 -0.5 1.0 0.0 1.9963520447530868e-05 1.9963520447530868e-05 1 HIGALBM25.1879-0.4452 1
25.189 -0.2548 63.708 0.0035 0.0035 0 3.367 -0.5 1.0 0.0 1.253356674382716e-05 1.253356674382716e-05 1 HIGALBM25.1890-0.2548 1
25.1912 -0.4625 56.26 0.0043 0.0043 0 3.367 -0.5 1.0 0.0 1.822815586419753e-05 1.822815586419753e-05 1 HIGALBM25.1912-0.4625 1
25.2023 -0.8837 35.048 0.0054 0.0054 0 3.367 -0.5 1.0 0.0 2.904012345679012e-05 2.904012345679012e-05 1 HIGALBM25.2023-0.8837 1
25.2061 0.2269 101.627 0.002 0.002 0 3.367 -0.5 1.0 0.0 3.840511188271605e-06 3.840511188271605e-06 1 HIGALBM25.2061+0.2269 1
25.2063 -0.4644 56.292 0.003 0.003 0 3.367 -0.5 1.0 0.0 8.792872299382718e-06 8.792872299382718e-06 1 HIGALBM25.2063-0.4644 1
25.2148 -1.0088 45.696 0.0029 0.0029 0 3.367 -0.5 1.0 0.0 8.185956790123457e-06 8.185956790123457e-06 1 HIGALBM25.2148-1.0088 1
25.2186 -0.9364 60.83 0.0032 0.0032 0 3.367 -0.5 1.0 0.0 1.055347415123457e-05 1.055347415123457e-05 1 HIGALBM25.2186-0.9364 1
25.2261 -1.002 58.858 0.0034 0.0034 0 3.367 -0.5 1.0 0.0 1.1512826003086419e-05 1.1512826003086419e-05 1 HIGALBM25.2261-1.0020 1
25.2381 -0.4466 57.181 0.004 0.004 0 3.367 0.5 1.0 0.0 1.562445216049383e-05 1.562445216049383e-05 1 HIGALBM25.2381-0.4466 1
25.2395 -0.7173 51.864 0.0033 0.0033 0 3.367 -0.5 1.0 0.0 1.0734724151234568e-05 1.0734724151234568e-05 1 HIGALBM25.2395-0.7173 1
