GLON GLAT VLSR a b pa d_VLSR p_far cos_pa sin_pa aa bb Dist_lit KDA f_avg ID in_grs
28.6000 -0.3800 90.7600 0.0250 0.0100 76 3.4700 -0.5 0.23344536385590545 0.9723699203976766 0.0006250000000000001 0.0001 5.4 N 0 U28.60-0.36 1
28.5900 -0.0200 44.3600 0.0133 0.0083 27 4.4300 0.5 0.8941542368393682 0.44775908783876966 0.0001777777777777778 6.944444444444444e-05 8.6 F 0 U28.61+0.02a 1
28.6100 0.0300 101.7200 0.0100 0.0083 135 5.2600 0.5 -0.7071067811865475 0.7071067811865476 0.0001 6.944444444444444e-05 9.0 F 0 U28.61+0.02b 1
28.8600 0.0700 102.4000 0.0100 0.0083 135 5.9600 0.5 -0.7071067811865475 0.7071067811865476 0.0001 6.944444444444444e-05 8.6 F 0 U28.86+0.06 1
29.9600 -0.0200 97.1000 0.0167 0.0117 15 4.9200 0.5 0.9650164944723115 0.26218917864086466 0.0002777777777777778 0.00013611111111111107 9.1 F 0 U29.96-0.02 1
30.3700 -0.1200 98.6300 0.0200 0.0183 117 5.7500 -0.5 -0.45243470931178276 0.8917975296052141 0.0004 0.00033611111111111114 6.4 N 0 U30.38-0.11 1
30.5300 0.0300 47.7000 0.0067 0.0033 45 3.7800 0.5 0.7071067811865476 0.7071067811865475 4.444444444444445e-05 1.1111111111111113e-05 11.7 F 0 U30.54+0.02 1
30.8100 -0.1200 51.6500 0.0283 0.0083 173 4.2100 0.5 -0.992546151641322 0.12186934340514755 0.0008027777777777777 6.944444444444444e-05 11.6 F 0 U30.84-0.11a 1
30.8700 0.1200 38.7000 0.0100 0.0067 45 4.5800 0.5 0.7071067811865476 0.7071067811865475 0.0001 4.444444444444445e-05 12.3 F 0 U30.87+0.11a 1
30.8900 0.1400 95.4100 0.0683 0.0300 20 5.3100 -0.5 0.9378889346118977 0.3469356515732558 0.004669444444444444 0.0009 7.0 N 0 U30.87+0.11b 1
31.3900 -0.2700 87.4500 0.0183 0.0083 115 4.7300 0.5 -0.42419942274538996 0.9055687990111397 0.00033611111111111114 6.944444444444444e-05 9.1 F 0 U31.40-0.26 1
32.8000 0.2000 15.6100 0.0100 0.0067 135 5.6700 0.5 -0.7071067811865475 0.7071067811865476 0.0001 4.444444444444445e-05 13.6 F 0 U32.80+0.19 1
32.9900 0.0400 83.3200 0.0150 0.0083 88 4.4100 0.5 0.043619387365336014 0.9990482215818578 0.000225 6.944444444444444e-05 8.6 F 0 U32.99+0.04 1
33.1400 -0.0900 75.1800 0.0100 0.0100 180 3.5200 -0.5 -1.0 1.2246467991473532e-16 0.0001 0.0001 5.6 N 0 U33.13-0.09 1
33.2100 0.0200 101.2900 0.0217 0.0083 61 2.5900 0.5 0.47715876025960857 0.8788171126619653 0.0004694444444444445 6.944444444444444e-05 7.1 F 0 U33.20-0.01 1
33.8100 -0.1800 46.5900 0.0100 0.0083 90 4.0300 0.5 6.123233995736766e-17 1.0 0.0001 6.944444444444444e-05 11.7 F 0 U33.81-0.19 1
34.1000 0.4500 34.1000 0.0100 0.0067 180 4.0200 0.5 -1.0 1.2246467991473532e-16 0.0001 4.444444444444445e-05 12.2 F 0 U34.09+0.44 1
